sessionId,startTs,endTs,durationMs,toolCounts,editAttempts,editFirstTryFailures,editFirstTryFailureRate,maxGrepLoopDepth,intentBucket,intentConfidence,userPromptCount,filesTouched,inputTokens,outputTokens,cacheCreationTokens,cacheReadTokens
761a5d43-5fce-4d29-907b-d60a32d3a8ef,2026-04-22T05:10:49.990Z,2026-04-22T05:10:54.725Z,4735,{},0,0,0.0000,0,bug-fix,0.1667,1,,20,722,44852,64550
764cea48-b45b-42f4-abf2-296a41313cda,2026-04-22T15:47:13.584Z,2026-04-22T15:47:19.564Z,5980,{},0,0,0.0000,0,review,0.1000,1,,20,954,108208,0
7667d554-c660-4692-8ff0-26e254cd1c0c,2026-04-23T17:54:21.364Z,2026-04-23T19:00:28.925Z,3967561,"{""Read"":25,""Bash"":38,""Grep"":11,""Write"":5,""Edit"":8}",8,0,0.0000,4,bug-fix,0.4167,11,C:\Web App\Agent IDE\.claude\settings.json|C:\Web App\Agent IDE\CLAUDE.md|C:\Users\coles\.claude\CLAUDE.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\MEMORY.md|C:\Web App\Agent IDE\src\main\rulesAndSkills\rulesReader.ts|C:\Web App\Agent IDE\src\main\orchestration\providers\claudeCodeSubagentHandler.ts|C:\Web App\Agent IDE\src\main\claudeMdGeneratorSupport.ts|C:\Web App\Agent IDE\docs\build.md|C:\Web App\Agent IDE\docs\chat-shell.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\project_chat_context_fix.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\feedback_graph_before_grep.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\project_codemode_integration.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\project_orchestration_cleanup.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\project_ui_refactor.md|C:\Users\coles\.claude\projects\C--Web-App-Agent-IDE\memory\project_passive_graph_context.md|C:\Web App\Agent IDE\src\main\orchestration\contextPacketBuilder.ts|C:\Web App\Agent IDE\src\main\claudeMdGenerator.ts|C:\Web App\Agent IDE\scripts\clean-nested-claude-md.mjs|C:\Users\coles\.claude\settings.json|C:\Users\coles\.claude\plugins\cache\claude-plugins-official\context7\unknown\.mcp.json|C:\Web App\Agent IDE\src\main\orchestration\providers\claudeCodeContextBuilder.ts|C:\Web App\Agent IDE\src\main\internalMcp\CLAUDE.md|C:\Web App\Agent IDE\src\main\internalMcp\internalMcpTools.ts|C:\Web App\Agent IDE\src\main\codebaseGraph\mcpToolHandlerDefs.ts|C:\Web App\Agent IDE\src\main\codebaseGraph\mcpToolHandlers.ts,4425,167676,994116,35890800
76833c8e-2d78-4354-ac39-7380418fae85,2026-04-26T19:22:21.854Z,2026-04-26T22:18:02.793Z,10540939,"{""Grep"":22,""Read"":30,""Agent"":2,""Bash"":46,""Edit"":21,""Write"":5}",21,0,0.0000,6,bug-fix,0.2500,11,C:\Web App\Agent IDE\src\main\orchestration\providers\scopedMcpConfig.ts|C:\Web App\Agent IDE\src\main\internalMcp\internalMcpAutoInject.ts|C:\Web App\Agent IDE\src\main\orchestration\providers\scopedMcpConfig.test.ts|C:\Web App\Agent IDE\src\main\hooks.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridgeMonitor.ts|C:\Web App\Agent IDE\src\main\hooksChatLaunch.ts|C:\Web App\Agent IDE\src\main\hooksChatLaunch.test.ts|C:\Web App\Agent IDE\src\main\hooks.test.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridgeSend.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.helpers.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.session-utils.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\types.ts|C:\Web App\Agent IDE\src\renderer\hooks\useCostTracking.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.ts|C:\Web App\Agent IDE\src\main\costHistory.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.endSession.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.subagentReducers.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.ruleSkillDispatchers.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.endSession.test.ts|C:/Web App/Agent IDE/roadmap/wave-54-plan.md|C:/Web App/Agent IDE/src/main/agentChat/subagentTracker.ts|C:/Web App/Agent IDE/src/renderer/components/AgentMonitor/types.ts|C:/Web App/Agent IDE/src/renderer/hooks/useAgentEvents.subagentReducers.ts|C:/Web App/Agent IDE/src/main/agentChat/chatOrchestrationBridgeMonitor.ts|C:/Web App/Agent IDE/src/main/agentChat/chatOrchestrationBridgeProgress.ts|C:/Web App/Agent IDE/roadmap/wave-57-plan.md,4258,278628,1846006,36565593
78435bed-f232-41f5-a8d8-e65060b21e8a,2026-04-21T02:11:52.041Z,2026-04-21T02:11:55.761Z,3720,{},0,0,0.0000,0,bug-fix,0.4167,1,,0,0,0,0
7892ea42-a8c6-4794-97e9-520e1e5a994b,2026-04-03T06:19:55.507Z,2026-04-03T06:19:58.779Z,3272,{},0,0,0.0000,0,meta-ux,0.5556,1,,3,1,27190,14121
789ea414-2a62-4ac5-aee7-6f0841fff325,2026-03-29T23:41:34.889Z,2026-03-29T23:41:53.462Z,18573,{},0,0,0.0000,0,bug-fix,0.1667,1,,18,1782,142172,0
797c1acc-82c5-4358-987b-7e4e05065628,2026-04-13T02:40:51.022Z,2026-04-13T05:57:29.319Z,11798297,"{""Read"":43,""Bash"":59,""Grep"":20,""Write"":6,""Edit"":12,""Agent"":3,""ScheduleWakeup"":1}",12,1,0.0833,5,bug-fix,0.1667,11,C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatWorkspace.tsx|C:\Web App\Agent IDE\src\renderer\components\Terminal\useTerminalSetup.runtime.ts|C:\Web App\Agent IDE\electron.vite.config.ts|C:\Web App\Agent IDE\piebald-analysis.md|C:\Web App\Agent IDE\fix-settings.js|C:\Web App\Agent IDE\revert-patches.js|C:\Web App\Agent IDE\tmp-check-violations.js|C:\Web App\Agent IDE\src\renderer\components\Terminal\useTerminalSetup.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatWorkspace.ts|C:\Web App\Agent IDE\src\renderer\components\Terminal\TerminalInstanceController.helpers.ts|C:\Web App\Agent IDE\src\renderer\components\Terminal\TerminalInstanceController.ts|C:\Web App\Agent IDE\src\renderer\components\Terminal\TerminalInstance.tsx|C:\Web App\Agent IDE\src\main\codebaseGraph\indexingPipelinePasses.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\agentChatContext.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\files.ts|C:\Web App\Agent IDE\src\main\codebaseGraph\graphController.ts|C:\Web App\Agent IDE\src\main\fdPressureDiagnostics.ts|C:\Web App\Agent IDE\src\main\jankDetector.ts|C:\Web App\Agent IDE\src\main\rulesAndSkills\rulesWatcher.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\rulesAndSkills.ts|C:\Web App\Agent IDE\src\renderer\hooks\useRulesAndSkills.ts|C:\Web App\Agent IDE\src\renderer\hooks\useFileWatcher.ts|C:\Web App\Agent IDE\src\renderer\hooks\directoryWatchRegistry.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\gitOperations.ts|C:\Web App\Agent IDE\src\renderer\components\FileTree\useRootTreeState.ts|C:\Web App\Agent IDE\vitest.config.ts|C:\Web App\Agent IDE\package.json|C:\Web App\Agent IDE\src\main\watchers\nativeWatcher.types.ts|C:\Web App\Agent IDE\src\main\watchers\nativeWatcher.types.test.ts|C:\Web App\Agent IDE\src\main\watchers\nativeWatcher.ts|C:\Web App\Agent IDE\src\main\watchers\nativeWatcher.test.ts|C:\Web App\Agent IDE\src\main\watchers\index.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\files.test.ts|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\797c1acc-82c5-4358-987b-7e4e05065628\tasks\b72qw5c4c.output,442,310200,1454133,63967778
79c43570-763e-4bf6-a35f-af0cccce588e,2026-04-16T18:37:31.951Z,2026-04-16T18:54:28.512Z,1016561,"{""Glob"":2,""Read"":108,""Bash"":14}",0,0,0.0000,2,other,0.0000,4,C:\Web App\Agent IDE\src\main\storage\database.test.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\pathSecurity.test.ts|C:\Web App\Agent IDE\src\main\hooks.test.ts|C:\Web App\Agent IDE\src\main\agentChat\eventProjector.test.ts|C:\Web App\Agent IDE\src\renderer\components\FileTree\fileTreeUtils.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useTheme.test.ts|C:\Web App\Agent IDE\src\main\router\ruleEngine.test.ts|C:\Web App\Agent IDE\src\main\costHistory.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\ToolCallFeed.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\SubagentPanel.test.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\SubagentStatusChip.test.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\SubagentLiveChip.test.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatStreamingReducers.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\CompactionIndicator.test.ts|C:\Web App\Agent IDE\src\main\orchestration\providers\claudeStreamJsonRunner.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\ConversationTurnRow.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\AgentCardControls.test.ts|C:\Web App\Agent IDE\src\main\hooksDispatchLogic.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentMonitor\TaskList.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\languageStrategies.test.ts|C:\Web App\Agent IDE\src\main\auth\__tests__\cliCredentialImporter.test.ts|C:\Web App\Agent IDE\src\main\auth\__tests__\credentialStore.test.ts|C:\Web App\Agent IDE\src\main\agentChat\responseProjector.test.ts|C:\Web App\Agent IDE\src\main\agentChat\settingsResolver.test.ts|C:\Web App\Agent IDE\src\main\orchestration\providers\codexExecRunner.test.ts|C:\Web App\Agent IDE\src\main\orchestration\providers\providerAdapter.test.ts|C:\Web App\Agent IDE\src\main\__tests__\ptyCodexCapture.test.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationBridgeGit.test.ts|C:\Web App\Agent IDE\src\main\auth\__tests__\providers.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\contextInjector.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\contextLayerGC.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\contextLayerStore.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\contextLayerWatcher.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\importGraphAnalyzer.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\moduleDetector.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\moduleSummarizer.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\summarizationQueue.test.ts|C:\Web App\Agent IDE\src\main\orchestration\providers\codexEventHandler.test.ts|C:\Web App\Agent IDE\src\main\symbolExtractor\symbolExtractor.test.ts|C:\Web App\Agent IDE\src\renderer\components\ContextBuilder\useContextSelectionModel.test.ts|C:\Web App\Agent IDE\src\renderer\components\FileViewer\dirtyCloseFlow.test.ts|C:\Web App\Agent IDE\src\renderer\components\FileViewer\useFileViewerState.helpers.test.ts|C:\Web App\Agent IDE\src\renderer\components\Orchestration\ContextPreview.test.ts|C:\Web App\Agent IDE\src\renderer\components\Settings\keybindingsData.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\orchestrationCommandHelpers.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\orchestrationEventSubscriptions.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useProjectFileIndex.helpers.test.ts|C:\Web App\Agent IDE\src\main\hookInstallerStatusLine.test.ts|C:\Web App\Agent IDE\src\main\codexRateLimits.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatStreaming.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatWorkspace.test.ts|C:\Web App\Agent IDE\src\renderer\components\FileViewer\FileViewerManager.helpers.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.conversationDispatchers.test.ts|C:\Web App\Agent IDE\src\main\router\routerTypes.test.ts|C:\Web App\Agent IDE\src\main\router\featureExtractor.test.ts|C:\Web App\Agent IDE\src\main\router\routerLogger.test.ts|C:\Web App\Agent IDE\src\main\router\classifier.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatComposerMentions.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\ChatControlsBarSupport.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.miscReducers.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.test.ts|C:\Web App\Agent IDE\src\main\hookInstallerCommands.test.ts|C:\Web App\Agent IDE\src\main\agentChat\chatOrchestrationRequestSupport.test.ts|C:\Web App\Agent IDE\src\main\jankDetector.test.ts|C:\Web App\Agent IDE\src\main\router\routerExporter.test.ts|C:\Web App\Agent IDE\src\main\router\routerFeedback.test.ts|C:\Web App\Agent IDE\src\renderer\components\FileViewer\binaryObjectUrl.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.routing.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.workspaceDispatchers.test.ts|C:\Web App\Agent IDE\src\main\ideToolServerHelpers.test.ts|C:\Web App\Agent IDE\src\main\router\orchestrator.test.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\gitOperationsExtended.test.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\rulesAndSkills.test.ts|C:\Web App\Agent IDE\src\main\ptyShellIntegration.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatWorkspace.overrides.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatWorkspace.settings.test.ts|C:\Web App\Agent IDE\src\main\auth\__tests__\secureKeyStore.test.ts|C:\Web App\Agent IDE\src\main\auth\__tests__\secretMigration.test.ts|C:\Web App\Agent IDE\src\main\workspaceTrust.test.ts|C:\Web App\Agent IDE\src\main\utilityProcessHost.test.ts|C:\Web App\Agent IDE\src\main\pty.test.ts|C:\Web App\Agent IDE\src\main\mcpHost\mcpHostMain.test.ts|C:\Web App\Agent IDE\src\main\extensionHost\extensionHostMain.test.ts|C:\Web App\Agent IDE\src\main\codebaseGraph\graphStore.test.ts|C:\Web App\Agent IDE\src\main\extensionHost\extensionHostProxy.test.ts|C:\Web App\Agent IDE\src\main\mcpHost\mcpHostProxy.test.ts|C:\Web App\Agent IDE\src\main\extensionsSandbox.test.ts|C:\Web App\Agent IDE\src\main\contextLayer\repoMapGenerator.test.ts|C:\Web App\Agent IDE\src\main\router\qualitySignalCollector.test.ts|C:\Web App\Agent IDE\src\main\hookInstaller.test.ts|C:\Web App\Agent IDE\src\main\ipc-handlers\gitDiffParser.test.ts|C:\Web App\Agent IDE\src\main\hooksChatLaunch.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\useAgentChatWorkspace.queue.test.ts|C:\Web App\Agent IDE\src\main\ptyElectronBatcher.test.ts|C:\Web App\Agent IDE\src\main\codebaseGraph\passes\gitCoChangePass.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.taskReducers.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useAgentEvents.taskDispatchers.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatStore.types.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatStore.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatSelectors.test.ts|C:\Web App\Agent IDE\src\renderer\components\Settings\GeneralSemanticSearchSubsection.test.tsx|C:\Web App\Agent IDE\src\renderer\hooks\useRuntimeMetrics.test.ts|C:\Web App\Agent IDE\src\test-utils\axe.test.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\LazyPanelFallback.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Terminal\TerminalDisconnectedBanner.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\InnerAppLayout.test.tsx|C:\Web App\Agent IDE\src\renderer\hooks\useStartupTimings.test.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\MessageMarkdown.test.ts,1820,159220,1254640,15206855
7a131afa-db31-4a95-992f-49a93ba2ce90,2026-04-06T03:40:33.938Z,2026-04-06T03:42:22.085Z,108147,"{""Agent"":1}",0,0,0.0000,0,feature,0.1111,1,,6,710,44854,28024
7a4bcc0a-98ea-4ae1-80ca-c4b0065a1572,2026-03-29T23:42:05.283Z,2026-03-29T23:42:23.940Z,18657,{},0,0,0.0000,0,feature,0.2222,1,,18,2195,30548,111798
7a8aea15-4116-4132-a76d-c00fb1d6bbc6,2026-04-02T01:43:00.764Z,2026-04-02T01:43:01.473Z,709,{},0,0,0.0000,0,meta-ux,0.5556,1,,0,0,0,0
7c8cbe61-4068-4284-bfca-c023f50d5622,2026-04-07T20:47:24.161Z,2026-04-07T23:58:35.158Z,11470997,"{""Glob"":3,""Read"":67,""Skill"":1,""Agent"":5,""Grep"":33,""Bash"":87,""Write"":10,""ToolSearch"":1,""TaskCreate"":5,""TaskUpdate"":13,""Edit"":62}",62,0,0.0000,5,review,0.1000,4,C:/Web App/Agent IDE/deferredbp.md|C:/Web App/Agent IDE/src/main/auth/credentialStore.ts|C:/Web App/Agent IDE/src/main/ipc-handlers/config.ts|C:/Web App/Agent IDE/src/main/ideToolServer.ts|C:/Web App/Agent IDE/src/main/hooksNet.ts|C:/Web App/Agent IDE/src/main/extensionsSandbox.ts|C:/Web App/Agent IDE/src/main/web/webAuth.ts|C:/Web App/Agent IDE/src/main/configSchemaTail.ts|C:/Web App/Agent IDE/src/main/ptyEnv.ts|C:/Web App/Agent IDE/plan/wave2-security-hardening.md|C:/Web App/Agent IDE/src/shared/types/auth.ts|C:/Web App/Agent IDE/src/main/auth/index.ts|C:/Web App/Agent IDE/src/main/auth/secureKeyStore.ts|C:/Web App/Agent IDE/src/main/auth/__tests__/credentialStore.test.ts|C:/Web App/Agent IDE/src/main/auth/__tests__/secureKeyStore.test.ts|C:/Web App/Agent IDE/src/main/providers.ts|C:/Web App/Agent IDE/src/main/ipc.ts|C:/Web App/Agent IDE/src/main/config.ts|C:/Web App/Agent IDE/src/main/mainStartup.ts|C:/Web App/Agent IDE/src/main/main.ts|C:/Web App/Agent IDE/src/main/storage/migrate.ts|C:/Web App/Agent IDE/src/main/auth/secretMigration.ts|C:/Web App/Agent IDE/src/main/auth/__tests__/secretMigration.test.ts|C:\Users\coles\AppData\Local\Temp\claude\C--Web-App-Agent-IDE\d3f713a1-e8dd-475c-a2b8-dcb2ceebe111\tasks\bwxknvrq8.output|C:/Web App/Agent IDE/src/main/pipeAuth.ts|C:/Web App/Agent IDE/src/main/pipeAuth.test.ts|C:/Web App/Agent IDE/src/main/hookInstallerCommands.ts|C:/Web App/Agent IDE/assets/hooks/generic_hook.ps1|C:/Web App/Agent IDE/assets/hooks/generic_hook.sh|C:/Web App/Agent IDE/assets/hooks/session_start.ps1|C:/Web App/Agent IDE/assets/hooks/session_start.sh|C:/Web App/Agent IDE/src/main/orchestration/contextSelectionSupport.ts|C:/Web App/Agent IDE/src/main/web/webSocketBridge.ts|C:/Web App/Agent IDE/src/main/configSchema.ts|C:/Web App/Agent IDE/src/main/workspaceTrust.ts|C:/Web App/Agent IDE/src/main/workspaceTrust.test.ts|C:/Web App/Agent IDE/src/main/hookInstaller.ts|C:/Web App/Agent IDE/src/main/extensionsApi.ts|C:/Web App/Agent IDE/src/main/ipc-handlers/miscRegistrars.ts|C:/Web App/Agent IDE/src/main/ipc-handlers/misc.ts|C:/Web App/Agent IDE/src/preload/preload.ts|C:/Web App/Agent IDE/src/preload/preloadSupplementalApis.ts|C:/Web App/Agent IDE/src/renderer/types/electron-workspace.d.ts,865,77281,1797071,63404929
7d2878ad-1a33-4d35-a6dd-17f10c131821,2026-03-29T23:49:41.708Z,2026-03-29T23:49:55.291Z,13583,{},0,0,0.0000,0,feature,0.3333,1,,18,1393,29590,111868
7dfb035f-922f-4571-ab35-2d6b58304ccb,2026-04-21T02:17:42.584Z,2026-04-21T02:17:43.326Z,742,{},0,0,0.0000,0,bug-fix,0.1667,1,,0,0,0,0
7e7c664a-b1d1-4b17-bc9a-ceb5c495ee4f,2026-04-21T06:44:10.808Z,2026-04-21T06:44:38.976Z,28168,{},0,0,0.0000,0,bug-fix,0.4167,2,,18,783,66148,141634
7f15f057-33c2-4788-bc4c-7c436e696cc6,2026-04-21T06:40:16.033Z,2026-04-21T06:40:22.154Z,6121,{},0,0,0.0000,0,refactor,0.2000,1,,20,932,109820,0
7f53c840-62e5-40e6-bd94-25db0959705d,2026-03-29T23:57:10.021Z,2026-03-29T23:57:25.222Z,15201,{},0,0,0.0000,0,feature,0.2222,1,,18,1422,30548,111944
809433fd-f9dd-4ca9-8fd4-d22b8ecf1bb1,2026-04-22T05:48:44.913Z,2026-04-22T06:07:07.339Z,1102426,"{""Read"":19,""Grep"":6,""Write"":7,""Edit"":12,""Bash"":19}",12,0,0.0000,2,bug-fix,0.5833,2,C:\Web App\Agent IDE\roadmap\wave-46-plan.md|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatWorkbenchShell.tsx|C:\Web App\Agent IDE\src\renderer\components\Terminal\TerminalManager.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\InnerAppLayout.tsx|C:\Web App\Agent IDE\src\renderer\App.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyShellWrapper.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyShell.tsx|C:\Web App\Agent IDE\src\renderer\hooks\useTerminalSessions.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\useChatWorkbenchLayout.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\index.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyShell.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\useTerminalDockState.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\useTerminalDockState.test.ts|C:\Web App\Agent IDE\src\renderer\hooks\useTerminalSessions.effects.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatWorkbenchTerminalDock.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatWorkbenchTerminalDock.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatWorkbenchShell.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\ChatOnlyShell.polish.integration.test.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\ChatOnlyShell\useWorkbenchSessions.test.ts,138,99363,487184,16840841
813b7a8e-9f79-4447-a020-0fca9b0830ca,2026-04-23T15:42:11.386Z,2026-04-23T15:42:15.321Z,3935,{},0,0,0.0000,0,bug-fix,0.0833,1,,0,0,0,0
81fb0799-fdf2-4321-8a3e-c2f0213aac95,2026-04-24T17:04:53.104Z,2026-04-24T17:08:03.424Z,190320,{},0,0,0.0000,0,other,0.0000,1,,6,16,30022,19731
831bf1f9-7a00-4da2-b548-c0fc026b3b4e,2026-04-21T02:10:48.242Z,2026-04-21T02:10:49.224Z,982,{},0,0,0.0000,0,feature,0.1111,1,,0,0,0,0
832e23ab-b450-4dd0-9479-33a1cf802941,2026-04-21T02:12:17.222Z,2026-04-21T02:12:17.850Z,628,{},0,0,0.0000,0,feature,0.4444,1,,0,0,0,0
84135587-cd63-4b58-b850-efd3f998a1e2,2026-03-30T23:16:29.424Z,2026-03-30T23:47:18.799Z,1849375,"{""Skill"":1,""Read"":11,""Grep"":6,""Bash"":16,""Edit"":7,""Agent"":1}",7,0,0.0000,3,bug-fix,0.0833,4,C:\Web App\Agent IDE\src\main\claudeUsagePoller.ts|C:\Web App\Agent IDE\src\main\claudeRateLimits.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\TitleBar.usage.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\TitleBar.usage.parts.tsx|C:\Web App\Agent IDE\src\main\ipc-handlers\miscRegistrars.ts|C:\Web App\Agent IDE\src\renderer\types\electron-observability.d.ts|C:\Web App\Agent IDE\assets\hooks\statusline_capture.ps1|C:\Web App\Agent IDE\src\main\hookInstaller.ts,14804,20246,468553,5257862
84a3b88f-e570-4e59-9476-5f75bfd294df,2026-04-21T02:12:02.635Z,2026-04-21T02:12:03.312Z,677,{},0,0,0.0000,0,feature,0.3333,1,,0,0,0,0
85049811-982a-4883-a577-be9b86c630c2,2026-04-21T02:12:09.862Z,2026-04-21T02:12:10.532Z,670,{},0,0,0.0000,0,feature,0.2222,1,,0,0,0,0
853db3b1-0197-478f-a896-bc1711ff686a,2026-04-21T06:19:01.345Z,2026-04-21T06:19:09.843Z,8498,{},0,0,0.0000,0,bug-fix,0.0833,1,,20,1238,109880,0
853fcbf0-f304-4465-ac08-149a38587e72,2026-04-06T03:30:17.956Z,2026-04-06T03:31:03.521Z,45565,"{""Read"":6}",0,0,0.0000,0,review,0.2000,1,C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatWorkspace.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\AgentChatStreamingReducers.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\agentChatWorkspaceActions.ts|C:\Web App\Agent IDE\src\renderer\components\AgentChat\SessionMemoryPanel.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\HooksTab.tsx|C:\Web App\Agent IDE\src\renderer\components\AgentChat\VirtualizedMessageList.tsx,18,1984,135689,281887
85ab1067-076d-4181-84e4-c37ef664af7f,2026-04-06T03:56:32.914Z,2026-04-06T03:56:49.102Z,16188,"{""Read"":3}",0,0,0.0000,0,meta-ux,0.2222,1,C:\Web App\Agent IDE\src\renderer\types\electron.d.ts|C:\Web App\Agent IDE\src\renderer\types\electron-ipc-results.d.ts|C:\Web App\Agent IDE\src\renderer\types\electron-foundation.d.ts,13,677,87050,90130
8689ba02-914d-4263-acaa-694d91f14321,2026-03-30T04:14:58.709Z,2026-03-30T07:13:02.130Z,10683421,"{""Read"":22,""Grep"":5,""Edit"":30,""Bash"":1}",30,0,0.0000,3,review,0.1000,10,C:\Web App\Agent IDE\src\main\claudeUsagePoller.ts|C:\Web App\Agent IDE\src\main\claudeRateLimits.ts|C:\Web App\Agent IDE\src\renderer\components\Layout\TitleBar.usage.tsx|C:\Web App\Agent IDE\src\renderer\components\Layout\TitleBar.usage.parts.tsx|C:\Web App\Agent IDE\src\main\ipc-handlers\miscRegistrars.ts|C:\Web App\Agent IDE\src\renderer\types\electron-observability.d.ts|C:\Web App\Agent IDE\src\main\codexRateLimits.ts|C:\Web App\Agent IDE\src\main\codexRateLimits.test.ts,169,49714,624477,10122913
